fra;vaccin;jour;n_dose1;n_dose2;n_dose3;n_dose4;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_dose2;n_cum_dose3;n_cum_dose4;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel
FR;0;2021-12-10;28078;110852;736198;2075;37962;806368;471;0;1;52713473;46994080;13026594;29266;51312048;13904310;7611;0;5
FR;0;2021-12-11;20254;76047;435246;990;29951;480466;344;0;0;52733727;47070127;13461840;30256;51341999;14384776;7955;0;5
FR;0;2021-12-12;5682;23114;142358;262;6390;159235;108;0;0;52739409;47093241;13604198;30518;51348389;14544011;8063;0;5
FR;0;2021-12-13;21368;90742;587831;1699;29684;649455;397;0;0;52760777;47183983;14192029;32217;51378073;15193466;8460;0;5
FR;0;2021-12-14;27988;118224;765781;2657;35433;847749;700;0;1;52788765;47302207;14957810;34874;51413506;16041215;9160;0;6
FR;0;2021-12-15;28454;114171;694511;2266;39525;769297;502;0;1;52817219;47416378;15652321;37140;51453031;16810512;9662;0;7
FR;0;2021-12-16;28055;115571;764236;2559;35107;844636;515;0;0;52845274;47531949;16416557;39699;51488138;17655148;10177;0;7
FR;0;2021-12-17;31666;128262;808022;2713;43357;892180;610;0;0;52876940;47660211;17224579;42412;51531495;18547328;10787;0;7
FR;0;2021-12-18;24944;81492;470054;1179;30055;522267;353;0;0;52901884;47741703;17694633;43591;51561550;19069595;11140;0;7
FR;0;2021-12-19;8770;28528;169448;376;7837;191072;142;0;0;52910654;47770231;17864081;43967;51569387;19260667;11282;0;7
FR;0;2021-12-20;31780;97058;591616;1789;33844;658839;501;0;0;52942434;47867289;18455697;45756;51603231;19919506;11783;0;7
FR;0;2021-12-21;39475;111873;682547;2391;38774;759688;605;0;0;52981909;47979162;19138244;48147;51642005;20679194;12388;0;7
FR;0;2021-12-22;39563;99149;575886;2169;37119;642203;687;0;2;53021472;48078311;19714130;50316;51679124;21321397;13075;0;9
FR;0;2021-12-23;33786;79360;441098;1659;30125;494443;589;0;0;53055258;48157671;20155228;51975;51709249;21815840;13664;0;9
FR;0;2021-12-24;10699;26017;111054;398;11640;126672;236;0;1;53065957;48183688;20266282;52373;51720889;21942512;13900;0;10
FR;0;2021-12-25;777;3572;7601;25;2047;9025;72;0;0;53066734;48187260;20273883;52398;51722936;21951537;13972;0;10
FR;0;2021-12-26;4698;11887;52119;142;4741;60167;170;0;0;53071432;48199147;20326002;52540;51727677;22011704;14142;0;10
FR;0;2021-12-27;30511;83936;453622;1364;33044;509270;665;0;0;53101943;48283083;20779624;53904;51760721;22520974;14807;0;10
FR;0;2021-12-28;38370;98804;564231;1769;35100;632322;1558;0;2;53140313;48381887;21343855;55673;51795821;23153296;16365;0;12
FR;0;2021-12-29;39882;88170;501274;1687;33107;561048;1738;0;1;53180195;48470057;21845129;57360;51828928;23714344;18103;0;13
FR;0;2021-12-30;35925;75056;421072;1520;29512;471164;1880;0;0;53216120;48545113;22266201;58880;51858440;24185508;19983;0;13
FR;0;2021-12-31;12051;25074;116892;405;11268;131675;740;0;0;53228171;48570187;22383093;59285;51869708;24317183;20723;0;13
FR;0;2022-01-01;1587;3217;8532;37;1803;9945;103;0;0;53229758;48573404;22391625;59322;51871511;24327128;20826;0;13
FR;0;2022-01-02;6122;13013;58436;126;5106;66973;408;0;0;53235880;48586417;22450061;59448;51876617;24394101;21234;0;13
FR;0;2022-01-03;39079;90157;494890;1597;36890;551775;2647;0;1;53274959;48676574;22944951;61045;51913507;24945876;23881;0;14
FR;0;2022-01-04;42192;111029;641464;2308;40672;714490;3835;0;3;53317151;48787603;23586415;63353;51954179;25660366;27716;0;17
FR;0;2022-01-05;61214;103596;569260;1984;43813;634296;3428;0;2;53378365;48891199;24155675;65337;51997992;26294662;31144;0;19
FR;0;2022-01-06;44311;110302;639045;2702;40234;711550;4557;0;2;53422676;49001501;24794720;68039;52038226;27006212;35701;0;21
FR;0;2022-01-07;50843;123318;711064;2811;46855;790569;4995;0;2;53473519;49124819;25505784;70850;52085081;27796781;40696;0;23
FR;0;2022-01-08;45014;80268;423838;1213;35053;472903;2444;0;3;53518533;49205087;25929622;72063;52120134;28269684;43140;0;26
FR;0;2022-01-09;15615;26603;128577;300;11494;145654;829;0;0;53534148;49231690;26058199;72363;52131628;28415338;43969;0;26
FR;0;2022-01-10;35409;93278;469387;1816;43038;522781;3721;0;1;53569557;49324968;26527586;74179;52174666;28938119;47690;0;27
FR;0;2022-01-11;41948;100453;548318;2309;42419;608568;5218;0;2;53611505;49425421;27075904;76488;52217085;29546687;52908;0;29
FR;0;2022-01-12;60419;95695;452739;1969;49496;504399;4498;0;8;53671924;49521116;27528643;78457;52266581;30051086;57406;0;37
FR;0;2022-01-13;38272;92530;487398;2084;40569;541080;5466;0;8;53710196;49613646;28016041;80541;52307150;30592166;62872;0;45
FR;0;2022-01-14;42584;103318;568658;2286;43528;629040;6467;0;2;53752780;49716964;28584699;82827;52350678;31221206;69339;0;47
FR;0;2022-01-15;39433;65893;340159;984;31460;377570;3294;0;1;53792213;49782857;28924858;83811;52382138;31598776;72633;0;48
FR;0;2022-01-16;11415;19202;87443;216;9019;99406;763;0;0;53803628;49802059;29012301;84027;52391157;31698182;73396;0;48
FR;0;2022-01-17;24752;60002;320317;1384;28056;354162;3961;0;4;53828380;49862061;29332618;85411;52419213;32052344;77357;0;52
FR;0;2022-01-18;28328;68689;361130;1801;32022;397577;5773;0;1;53856708;49930750;29693748;87212;52451235;32449921;83130;0;53
FR;0;2022-01-19;43228;67033;281333;1452;40402;311078;4392;0;5;53899936;49997783;29975081;88664;52491637;32760999;87522;0;58
FR;0;2022-01-20;23675;59595;299062;1750;29557;328533;5636;0;4;53923611;50057378;30274143;90414;52521194;33089532;93158;0;62
FR;0;2022-01-21;28209;68795;366406;2086;33094;401219;6579;0;3;53951820;50126173;30640549;92500;52554288;33490751;99737;0;65
FR;0;2022-01-22;27630;47978;218803;840;27309;241787;2838;0;2;53979450;50174151;30859352;93340;52581597;33732538;102575;0;67
FR;0;2022-01-23;6741;12970;48690;173;7506;55169;591;0;1;53986191;50187121;30908042;93513;52589103;33787707;103166;0;68
FR;0;2022-01-24;16283;47453;217350;1149;25410;239355;4102;0;3;54002474;50234574;31125392;94662;52614513;34027062;107268;0;71
FR;0;2022-01-25;19031;54325;243088;1548;28811;267092;6067;0;5;54021505;50288899;31368480;96210;52643324;34294154;113335;0;76
FR;0;2022-01-26;28147;60551;209309;1298;41367;229534;4479;0;3;54049652;50349450;31577789;97508;52684691;34523688;117814;0;79
FR;0;2022-01-27;16336;46472;207669;1285;26149;226043;5691;0;4;54065988;50395922;31785458;98793;52710840;34749731;123505;0;83
FR;0;2022-01-28;21592;78658;290079;1574;44973;321345;7411;0;4;54087580;50474580;32075537;100367;52755813;35071076;130916;0;87
FR;0;2022-01-29;18423;52849;184138;689;32749;204573;3256;0;2;54106003;50527429;32259675;101056;52788562;35275649;134172;0;89
FR;0;2022-01-30;4477;14472;39149;124;9138;45058;637;0;1;54110480;50541901;32298824;101180;52797700;35320707;134809;0;90
FR;0;2022-01-31;11259;43918;148217;742;26136;164731;4229;0;5;54121739;50585819;32447041;101922;52823836;35485438;139038;0;95
FR;0;2022-02-01;13641;48306;174139;1144;27337;191343;7043;0;1;54135380;50634125;32621180;103066;52851173;35676781;146081;0;96
FR;0;2022-02-02;20647;66303;171555;1034;46161;190087;5969;0;10;54156027;50700428;32792735;104100;52897334;35866868;152050;0;106
FR;0;2022-02-03;11660;44786;157579;990;25339;173289;6934;0;6;54167687;50745214;32950314;105090;52922673;36040157;158984;0;112
FR;0;2022-02-04;14642;67587;239261;1266;37213;264085;9156;0;6;54182329;50812801;33189575;106356;52959886;36304242;168140;0;118
FR;0;2022-02-05;12901;51447;153563;523;31981;172303;3783;0;3;54195230;50864248;33343138;106879;52991867;36476545;171923;0;121
FR;0;2022-02-06;2725;12167;28897;102;7286;33830;662;0;0;54197955;50876415;33372035;106981;52999153;36510375;172585;0;121
FR;0;2022-02-07;9607;46630;156903;593;24515;176312;5293;0;6;54207562;50923045;33528938;107574;53023668;36686687;177878;0;127
FR;0;2022-02-08;9813;43098;166654;869;20963;184449;7053;0;6;54217375;50966143;33695592;108443;53044631;36871136;184931;0;133
FR;0;2022-02-09;14374;58253;172356;876;35348;193066;5788;0;9;54231749;51024396;33867948;109319;53079979;37064202;190719;0;142
FR;0;2022-02-10;8721;39218;150242;880;18693;166721;6502;0;2;54240470;51063614;34018190;110199;53098672;37230923;197221;0;144
FR;0;2022-02-11;10861;55691;218516;1101;25833;243110;8322;0;3;54251331;51119305;34236706;111300;53124505;37474033;205543;0;147
FR;0;2022-02-12;8408;40969;134738;465;22635;151766;3509;0;4;54259739;51160274;34371444;111765;53147140;37625799;209052;0;151
FR;0;2022-02-13;1940;8604;26566;86;4410;30928;544;0;3;54261679;51168878;34398010;111851;53151550;37656727;209596;0;154
FR;0;2022-02-14;6993;35258;148387;485;14671;166383;4787;0;5;54268672;51204136;34546397;112336;53166221;37823110;214383;0;159
FR;0;2022-02-15;7067;36234;147002;751;16002;162588;6849;0;3;54275739;51240370;34693399;113087;53182223;37985698;221232;0;162
FR;0;2022-02-16;9415;42989;132543;721;25980;146762;5726;0;6;54285154;51283359;34825942;113808;53208203;38132460;226958;0;168
FR;0;2022-02-17;5578;24343;87311;587;13145;94885;5407;0;5;54290732;51307702;34913253;114395;53221348;38227345;232365;0;173
FR;0;2022-02-18;6999;33584;119671;807;18757;129335;7416;0;2;54297731;51341286;35032924;115202;53240105;38356680;239781;0;175
FR;0;2022-02-19;5370;24558;70027;370;15909;77337;3019;0;2;54303101;51365844;35102951;115572;53256014;38434017;242800;0;177
FR;0;2022-02-20;1148;4657;12175;39;2914;13954;460;0;1;54304249;51370501;35115126;115611;53258928;38447971;243260;0;178
FR;0;2022-02-21;4100;17894;61957;351;10173;67186;4059;0;2;54308349;51388395;35177083;115962;53269101;38515157;247319;0;180
FR;0;2022-02-22;4462;18663;60839;577;11264;64480;5255;0;1;54312811;51407058;35237922;116539;53280365;38579637;252574;0;181
FR;0;2022-02-23;6591;27362;66508;593;19629;71906;4596;0;3;54319402;51434420;35304430;117132;53299994;38651543;257170;0;184
FR;0;2022-02-24;3851;15561;50433;519;9520;53258;4530;0;2;54323253;51449981;35354863;117651;53309514;38704801;261700;0;186
FR;0;2022-02-25;5283;24206;76367;804;15182;80100;7335;0;7;54328536;51474187;35431230;118455;53324696;38784901;269035;0;193
FR;0;2022-02-26;3995;17770;47420;359;12172;51487;3083;0;3;54332531;51491957;35478650;118814;53336868;38836388;272118;0;196
FR;0;2022-02-27;880;3010;8038;47;1978;8949;529;0;0;54333411;51494967;35486688;118861;53338846;38845337;272647;0;196
FR;0;2022-02-28;3125;12556;40493;359;7591;42926;3858;0;0;54336536;51507523;35527181;119220;53346437;38888263;276505;0;196
FR;0;2022-03-01;4006;12610;44202;437;7636;44873;5519;0;6;54340542;51520133;35571383;119657;53354073;38933136;282024;0;202
FR;0;2022-03-02;5334;17800;47151;446;12859;49083;4929;0;2;54345876;51537933;35618534;120103;53366932;38982219;286953;0;204
FR;0;2022-03-03;2828;9356;29902;371;6255;30025;4050;0;2;54348704;51547289;35648436;120474;53373187;39012244;291003;0;206
FR;0;2022-03-04;3228;12494;40332;669;8492;39483;6233;0;4;54351932;51559783;35688768;121143;53381679;39051727;297236;0;210
FR;0;2022-03-05;3074;9285;24962;314;7126;25127;3134;0;1;54355006;51569068;35713730;121457;53388805;39076854;300370;0;211
FR;0;2022-03-06;521;1406;3198;43;1029;3441;379;0;0;54355527;51570474;35716928;121500;53389834;39080295;300749;0;211
FR;0;2022-03-07;2394;5635;18435;315;3851;17707;3307;0;4;54357921;51576109;35735363;121815;53393685;39098002;304056;0;215
FR;0;2022-03-08;2152;6079;19449;363;4333;17921;4094;0;3;54360073;51582188;35754812;122178;53398018;39115923;308150;0;218
FR;0;2022-03-09;3582;10501;22195;407;8729;21291;4040;0;4;54363655;51592689;35777007;122585;53406747;39137214;312190;0;222
FR;0;2022-03-10;1831;5839;17007;344;4386;15833;3407;0;3;54365486;51598528;35794014;122929;53411133;39153047;315597;0;225
FR;0;2022-03-11;2422;7559;24511;545;5439;22277;5481;0;2;54367908;51606087;35818525;123474;53416572;39175324;321078;0;227
FR;0;2022-03-12;2697;6778;17167;309;5496;16522;3136;0;2;54370605;51612865;35835692;123783;53422068;39191846;324214;0;229
FR;0;2022-03-13;406;791;2324;149;599;2273;537;0;0;54371011;51613656;35838016;123932;53422667;39194119;324751;0;229
FR;0;2022-03-14;1557;4274;14988;4412;2809;13842;7295;0;8;54372568;51617930;35853004;128344;53425476;39207961;332046;0;237
FR;0;2022-03-15;1750;6291;16385;7556;4808;14614;11035;0;9;54374318;51624221;35869389;135900;53430284;39222575;343081;0;246
FR;0;2022-03-16;3036;7409;19428;13140;6210;18108;16296;0;8;54377354;51631630;35888817;149040;53436494;39240683;359377;0;254
FR;0;2022-03-17;1460;3985;13155;10846;2806;11994;13314;0;9;54378814;51635615;35901972;159886;53439300;39252677;372691;0;263
FR;0;2022-03-18;2269;5757;20015;18306;4099;18111;22038;0;15;54381083;51641372;35921987;178192;53443399;39270788;394729;0;278
FR;0;2022-03-19;2294;4804;13116;9406;4140;12419;11409;0;6;54383377;51646176;35935103;187598;53447539;39283207;406138;0;284
FR;0;2022-03-20;301;736;1919;1073;528;1931;1340;0;2;54383678;51646912;35937022;188671;53448067;39285138;407478;0;286
FR;0;2022-03-21;1394;3220;12733;14951;2156;11957;16910;0;11;54385072;51650132;35949755;203622;53450223;39297095;424388;0;297
FR;0;2022-03-22;1557;3739;13802;20553;2578;12557;22845;0;5;54386629;51653871;35963557;224175;53452801;39309652;447233;0;302
FR;0;2022-03-23;2688;6291;17733;23151;5223;17245;25267;0;40;54389317;51660162;35981290;247326;53458024;39326897;472500;0;342
FR;0;2022-03-24;1408;3160;11596;17615;2248;10682;19389;0;23;54390725;51663322;35992886;264941;53460272;39337579;491889;0;365
FR;0;2022-03-25;2085;5157;18577;27775;3687;16915;30809;0;31;54392810;51668479;36011463;292716;53463959;39354494;522698;0;396
FR;0;2022-03-26;2232;4415;12080;12678;3865;11520;14400;0;26;54395042;51672894;36023543;305394;53467824;39366014;537098;0;422
FR;0;2022-03-27;363;693;1909;1483;516;1943;1740;0;1;54395405;51673587;36025452;306877;53468340;39367957;538838;0;423
FR;0;2022-03-28;1464;3081;11131;17490;2118;10620;19069;0;16;54396869;51676668;36036583;324367;53470458;39378577;557907;0;439
FR;0;2022-03-29;1454;3277;12911;27585;2094;12053;29284;0;34;54398323;51679945;36049494;351952;53472552;39390630;587191;0;473
FR;0;2022-03-30;2854;5522;15686;27429;4706;15086;29335;0;21;54401177;51685467;36065180;379381;53477258;39405716;616526;0;494
FR;0;2022-03-31;1612;3568;12990;25025;2550;12331;26634;0;43;54402789;51689035;36078170;404406;53479808;39418047;643160;0;537
FR;0;2022-04-01;2682;4585;20079;30896;2969;18721;33489;0;61;54405471;51693620;36098249;435302;53482777;39436768;676649;0;598
FR;0;2022-04-02;1531;2647;9054;10133;2009;8726;11296;0;29;54407002;51696267;36107303;445435;53484786;39445494;687945;0;627
FR;0;2022-04-03;293;516;1562;1171;360;1580;1382;0;2;54407295;51696783;36108865;446606;53485146;39447074;689327;0;629
FR;0;2022-04-04;3686;2948;12380;19129;1967;11590;20600;0;35;54410981;51699731;36121245;465735;53487113;39458664;709927;0;664
FR;0;2022-04-05;2578;3164;14343;34142;2043;13196;35759;0;85;54413559;51702895;36135588;499877;53489156;39471860;745686;0;749
FR;0;2022-04-06;2600;3956;13542;26509;3021;12816;27979;0;72;54416159;51706851;36149130;526386;53492177;39484676;773665;0;821
FR;0;2022-04-07;1986;3143;13682;33793;1994;12893;35150;0;76;54418145;51709994;36162812;560179;53494171;39497569;808815;0;897
FR;0;2022-04-08;2307;4331;19232;44012;2664;17855;46365;0;89;54420452;51714325;36182044;604191;53496835;39515424;855180;0;986
FR;0;2022-04-09;1373;2680;9314;13567;1901;8868;14800;0;30;54421825;51717005;36191358;617758;53498736;39524292;869980;0;1016
FR;0;2022-04-10;295;754;1984;2017;552;2006;2279;0;7;54422120;51717759;36193342;619775;53499288;39526298;872259;0;1023
FR;0;2022-04-11;1338;2619;11873;23913;1635;11483;25184;0;74;54423458;51720378;36205215;643688;53500923;39537781;897443;0;1097
FR;0;2022-04-12;1726;3076;14021;40926;1959;13394;41815;0;127;54425184;51723454;36219236;684614;53502882;39551175;939258;0;1224
FR;0;2022-04-13;1978;3721;13415;33118;2718;13037;34087;0;96;54427162;51727175;36232651;717732;53505600;39564212;973345;0;1320
FR;0;2022-04-14;1501;2981;13215;36326;1909;13073;36995;0;105;54428663;51730156;36245866;754058;53507509;39577285;1010340;0;1425
FR;0;2022-04-15;1871;3796;15644;35581;2539;14923;37233;0;115;54430534;51733952;36261510;789639;53510048;39592208;1047573;0;1540
FR;0;2022-04-16;1043;1834;6400;8553;1263;6263;9435;0;40;54431577;51735786;36267910;798192;53511311;39598471;1057008;0;1580
FR;0;2022-04-17;195;339;993;1174;223;1036;1242;0;7;54431772;51736125;36268903;799366;53511534;39599507;1058250;0;1587
FR;0;2022-04-18;199;543;2768;1072;342;2787;1287;0;5;54431971;51736668;36271671;800438;53511876;39602294;1059537;0;1592
FR;0;2022-04-19;1545;3029;12919;29688;1876;12478;30736;0;78;54433516;51739697;36284590;830126;53513752;39614772;1090273;0;1670
FR;0;2022-04-20;2003;3492;13305;29067;2605;12992;30084;0;96;54435519;51743189;36297895;859193;53516357;39627764;1120357;0;1766
FR;0;2022-04-21;1515;2852;12550;35187;1823;12628;35775;0;117;54437034;51746041;36310445;894380;53518180;39640392;1156132;0;1883
FR;0;2022-04-22;1879;3622;16480;37623;2399;15838;39162;0;131;54438913;51749663;36326925;932003;53520579;39656230;1195294;0;2014
FR;0;2022-04-23;1150;2064;7389;10659;1473;7240;11444;0;38;54440063;51751727;36334314;942662;53522052;39663470;1206738;0;2052
FR;0;2022-04-24;250;466;1476;1591;325;1413;1848;0;7;54440313;51752193;36335790;944253;53522377;39664883;1208586;0;2059
FR;0;2022-04-25;1308;2533;10684;21071;1613;10490;22092;0;79;54441621;51754726;36346474;965324;53523990;39675373;1230678;0;2138
FR;0;2022-04-26;1627;3004;13667;38655;1963;13111;39451;0;181;54443248;51757730;36360141;1003979;53525953;39688484;1270129;0;2319
FR;0;2022-04-27;1964;3063;11539;31067;2276;11596;31486;0;130;54445212;51760793;36371680;1035046;53528229;39700080;1301615;0;2449
FR;0;2022-04-28;1570;2771;12527;36247;1853;12269;36563;0;139;54446782;51763564;36384207;1071293;53530082;39712349;1338178;0;2588
FR;0;2022-04-29;2007;4823;15556;37281;3627;14932;38752;0;164;54448789;51768387;36399763;1108574;53533709;39727281;1376930;0;2752
FR;0;2022-04-30;1222;3918;6927;9717;3413;6756;10608;0;44;54450011;51772305;36406690;1118291;53537122;39734037;1387538;0;2796
FR;0;2022-05-01;218;325;916;1000;229;911;1141;0;6;54450229;51772630;36407606;1119291;53537351;39734948;1388679;0;2802
FR;0;2022-05-02;2285;2951;11153;18175;2047;10986;19020;0;69;54452514;51775581;36418759;1137466;53539398;39745934;1407699;0;2871
FR;0;2022-05-03;2058;3264;13725;34683;2126;13566;35604;0;163;54454572;51778845;36432484;1172149;53541524;39759500;1443303;0;3034
FR;0;2022-05-04;1920;3298;12184;25646;2298;12301;26197;0;110;54456492;51782143;36444668;1197795;53543822;39771801;1469500;0;3144
FR;0;2022-05-05;1788;3029;13069;33596;2008;12914;34264;0;180;54458280;51785172;36457737;1231391;53545830;39784715;1503764;0;3324
FR;0;2022-05-06;2216;3659;15352;36806;2318;14862;38268;0;182;54460496;51788831;36473089;1268197;53548148;39799577;1542032;0;3506
FR;0;2022-05-07;1209;1782;6464;9614;1255;6455;10339;0;48;54461705;51790613;36479553;1277811;53549403;39806032;1552371;0;3554
FR;0;2022-05-08;267;400;1175;1548;288;1236;1654;0;8;54461972;51791013;36480728;1279359;53549691;39807268;1554025;0;3562
FR;0;2022-05-09;1396;2304;9926;20259;1411;9796;21176;0;102;54463368;51793317;36490654;1299618;53551102;39817064;1575201;0;3664
FR;0;2022-05-10;1795;3427;13576;38999;2290;13132;40026;0;200;54465163;51796744;36504230;1338617;53553392;39830196;1615227;0;3864
FR;0;2022-05-11;2004;3016;10751;27937;2320;10697;28444;0;146;54467167;51799760;36514981;1366554;53555712;39840893;1643671;0;4010
FR;0;2022-05-12;1594;2737;11380;35736;1806;11051;36498;0;211;54468761;51802497;36526361;1402290;53557518;39851944;1680169;0;4221
FR;0;2022-05-13;1981;3221;13761;37980;2062;13350;39245;0;162;54470742;51805718;36540122;1440270;53559580;39865294;1719414;0;4383
FR;0;2022-05-14;1149;1641;5938;10777;1198;5801;11365;0;57;54471891;51807359;36546060;1451047;53560778;39871095;1730779;0;4440
FR;0;2022-05-15;283;477;1278;1440;300;1361;1593;0;6;54472174;51807836;36547338;1452487;53561078;39872456;1732372;0;4446
FR;0;2022-05-16;1195;2045;8692;21069;1246;8698;21597;0;128;54473369;51809881;36556030;1473556;53562324;39881154;1753969;0;4574
FR;0;2022-05-17;1589;2603;11824;37879;1668;11401;38720;0;180;54474958;51812484;36567854;1511435;53563992;39892555;1792689;0;4754
FR;0;2022-05-18;1816;2652;9692;27162;1955;9666;27780;0;109;54476774;51815136;36577546;1538597;53565947;39902221;1820469;0;4863
FR;0;2022-05-19;1448;2659;10576;35840;1632;10717;36029;0;162;54478222;51817795;36588122;1574437;53567579;39912938;1856498;0;5025
FR;0;2022-05-20;1873;3116;13423;39370;2076;12912;40388;0;168;54480095;51820911;36601545;1613807;53569655;39925850;1896886;0;5193
FR;0;2022-05-21;1159;1714;5662;9897;1309;5534;10533;0;45;54481254;51822625;36607207;1623704;53570964;39931384;1907419;0;5238
FR;0;2022-05-22;240;341;1028;1439;263;1015;1582;0;10;54481494;51822966;36608235;1625143;53571227;39932399;1909001;0;5248
FR;0;2022-05-23;1176;2123;8878;20350;1406;8827;21005;0;86;54482670;51825089;36617113;1645493;53572633;39941226;1930006;0;5334
FR;0;2022-05-24;1541;2760;11366;38880;1737;11238;39509;0;190;54484211;51827849;36628479;1684373;53574370;39952464;1969515;0;5524
FR;0;2022-05-25;1814;2835;9342;24846;2074;9480;25322;0;116;54486025;51830684;36637821;1709219;53576444;39961944;1994837;0;5640
FR;0;2022-05-26;216;430;1666;1201;293;1676;1345;0;26;54486241;51831114;36639487;1710420;53576737;39963620;1996182;0;5666
FR;0;2022-05-27;1387;2474;9265;21292;1667;9005;22326;0;94;54487628;51833588;36648752;1731712;53578404;39972625;2018508;0;5760
FR;0;2022-05-28;669;1271;3918;6793;851;3967;7202;0;38;54488297;51834859;36652670;1738505;53579255;39976592;2025710;0;5798
FR;0;2022-05-29;157;315;752;921;200;773;1033;0;4;54488454;51835174;36653422;1739426;53579455;39977365;2026743;0;5802
FR;0;2022-05-30;1025;1965;6994;19296;1246;7011;19808;0;91;54489479;51837139;36660416;1758722;53580701;39984376;2046551;0;5893
FR;0;2022-05-31;1488;2518;9822;35661;1649;9643;36294;0;171;54490967;51839657;36670238;1794383;53582350;39994019;2082845;0;6064
FR;0;2022-06-01;1746;3101;11028;24537;2247;10895;25490;0;122;54492713;51842758;36681266;1818920;53584597;40004914;2108335;0;6186
FR;0;2022-06-02;1478;2613;11303;35570;1714;10859;36515;0;174;54494191;51845371;36692569;1854490;53586311;40015773;2144850;0;6360
FR;0;2022-06-03;1726;3076;13420;38726;2045;12784;39997;0;176;54495917;51848447;36705989;1893216;53588356;40028557;2184847;0;6536
FR;0;2022-06-04;973;1516;5046;9112;1076;5117;9648;0;73;54496890;51849963;36711035;1902328;53589432;40033674;2194495;0;6609
FR;0;2022-06-05;180;335;875;1106;205;886;1228;0;4;54497070;51850298;36711910;1903434;53589637;40034560;2195723;0;6613
FR;0;2022-06-06;767;1232;2120;1329;1057;2136;1509;0;13;54497837;51851530;36714030;1904763;53590694;40036696;2197232;0;6626
FR;0;2022-06-07;1486;2711;9852;35587;1789;9431;36813;0;153;54499323;51854241;36723882;1940350;53592483;40046127;2234045;0;6779
FR;0;2022-06-08;1579;2695;9168;28785;1940;9011;29750;0;112;54500902;51856936;36733050;1969135;53594423;40055138;2263795;0;6891
FR;0;2022-06-09;1294;2439;10621;39498;1553;10265;40273;0;167;54502196;51859375;36743671;2008633;53595976;40065403;2304068;0;7058
FR;0;2022-06-10;1631;3184;13094;44827;2152;12656;46152;0;223;54503827;51862559;36756765;2053460;53598128;40078059;2350220;0;7281
FR;0;2022-06-11;962;1739;5435;11626;1125;5468;12211;0;55;54504789;51864298;36762200;2065086;53599253;40083527;2362431;0;7336
FR;0;2022-06-12;199;445;1077;1765;255;1140;1866;0;11;54504988;51864743;36763277;2066851;53599508;40084667;2364297;0;7347
FR;0;2022-06-13;1116;2068;7440;23182;1342;7270;24098;0;90;54506104;51866811;36770717;2090033;53600850;40091937;2388395;0;7437
FR;0;2022-06-14;1341;2546;10448;44944;1595;9804;46140;0;200;54507445;51869357;36781165;2134977;53602445;40101741;2434535;0;7637
FR;0;2022-06-15;1520;2454;9323;30895;1922;8955;31592;0;178;54508965;51871811;36790488;2165872;53604367;40110696;2466127;0;7815
FR;0;2022-06-16;1185;2040;9913;39930;1276;9323;40951;0;201;54510150;51873851;36800401;2205802;53605643;40120019;2507078;0;8016
FR;0;2022-06-17;1490;2858;12505;46693;1784;11907;47934;0;240;54511640;51876709;36812906;2252495;53607427;40131926;2555012;0;8256
FR;0;2022-06-18;856;1527;4565;11125;1038;4500;11719;0;67;54512496;51878236;36817471;2263620;53608465;40136426;2566731;0;8323
FR;0;2022-06-19;183;363;1059;1615;208;1131;1701;0;14;54512679;51878599;36818530;2265235;53608673;40137557;2568432;0;8337
FR;0;2022-06-20;1025;1922;8909;26079;1196;8570;27020;0;154;54513704;51880521;36827439;2291314;53609869;40146127;2595452;0;8491
FR;0;2022-06-21;1325;2400;10309;49896;1535;9338;51280;0;264;54515029;51882921;36837748;2341210;53611404;40155465;2646732;0;8755
FR;0;2022-06-22;1396;2512;8912;39058;1802;8420;40002;0;256;54516425;51885433;36846660;2380268;53613206;40163885;2686734;0;9011
FR;0;2022-06-23;1229;2368;10679;55105;1365;9885;56237;0;320;54517654;51887801;36857339;2435373;53614571;40173770;2742971;0;9331
FR;0;2022-06-24;1492;2995;13643;69186;1751;12305;71004;0;405;54519146;51890796;36870982;2504559;53616322;40186075;2813975;0;9736
FR;0;2022-06-25;938;1781;6235;19921;1112;5988;20776;0;177;54520084;51892577;36877217;2524480;53617434;40192063;2834751;0;9913
FR;0;2022-06-26;229;459;1952;3688;259;1817;3966;0;39;54520313;51893036;36879169;2528168;53617693;40193880;2838717;0;9952
FR;0;2022-06-27;1132;2023;10493;48486;1175;9636;49754;0;339;54521445;51895059;36889662;2576654;53618868;40203516;2888471;0;10291
FR;0;2022-06-28;1463;2815;14667;91388;1583;13088;93157;0;623;54522908;51897874;36904329;2668042;53620451;40216604;2981628;0;10914
FR;0;2022-06-29;1712;2830;12291;71892;1843;11239;73034;0;548;54524620;51900704;36916620;2739934;53622294;40227843;3054662;0;11462
FR;0;2022-06-30;1534;2727;14395;95168;1648;12475;97183;0;724;54526154;51903431;36931015;2835102;53623942;40240318;3151845;0;12186
FR;0;2022-07-01;2013;3800;21497;115928;2304;18851;118574;0;954;54528167;51907231;36952512;2951030;53626246;40259169;3270419;0;13140
FR;0;2022-07-02;1087;1859;8525;35753;1108;7702;36874;0;342;54529254;51909090;36961037;2986783;53627354;40266871;3307293;0;13482
